Zip Code,Median,Mean,Pop
43740,53822.00,60561.00,221.00
43746,56131.00,60354.00,1302.00
43747,42581.00,50618.00,934.00
43748,40778.00,44832.00,2667.00
43749,43489.00,48505.00,2484.00
43750,32867.00,42799.00,158.00
43754,36718.00,44266.00,1688.00
43755,40911.00,50567.00,1601.00
43756,21660.00,25555.00,3461.00
43758,34712.00,40507.00,3229.00
43759,40022.00,50761.00,56.00
43760,54039.00,60845.00,1606.00
43761,40745.00,45515.00,102.00
43762,46297.00,59400.00,5211.00
43764,40144.00,45831.00,8070.00
43766,39454.00,44139.00,1690.00
43767,45949.00,60039.00,1454.00
43768,45326.00,53988.00,259.00
43771,38305.00,45899.00,1950.00
43772,46469.00,53580.00,1799.00
43773,42130.00,53197.00,3062.00
43777,36625.00,44066.00,4713.00
43778,41794.00,51976.00,1414.00
43779,41523.00,52277.00,980.00
43780,34352.00,44446.00,2159.00
43782,39603.00,44046.00,849.00
43783,49891.00,52241.00,4350.00
43786,37083.00,42589.00,39.00
43787,25542.00,34931.00,2481.00
43788,41802.00,52355.00,933.00
43793,34080.00,41400.00,5194.00
43802,44708.00,51342.00,1047.00
43804,46048.00,57723.00,3510.00
43805,44055.00,49680.00,84.00
43811,40316.00,44340.00,858.00
43812,36509.00,47452.00,19654.00
43821,47422.00,56460.00,3977.00
43822,49844.00,58138.00,4040.00
43824,53064.00,58672.00,3349.00
43830,50324.00,59013.00,5485.00
43832,34570.00,41151.00,7584.00
43836,40316.00,44340.00,139.00
43837,40287.00,46292.00,1806.00
43840,49165.00,51590.00,1270.00
43842,48571.00,58716.00,357.00
43843,45572.00,51068.00,839.00
43844,42388.00,49132.00,3910.00
43845,40968.00,45731.00,4821.00
43901,43805.00,52761.00,2273.00
43902,41912.00,47052.00,235.00
43903,37498.00,42051.00,2335.00
43905,48063.00,56082.00,207.00
43906,33680.00,40886.00,9621.00
43907,34497.00,43230.00,5815.00
43908,37950.00,43675.00,1625.00
43910,43437.00,51636.00,3696.00
43912,29909.00,39387.00,7323.00
43913,40219.00,46583.00,1426.00
43914,42960.00,52641.00,135.00
43915,41201.00,45331.00,1559.00
43917,38001.00,46530.00,3422.00
43920,37573.00,46839.00,25689.00
43925,44436.00,52267.00,115.00
43926,47695.00,55676.00,277.00
43927,37094.00,47200.00,49.00
43928,49489.00,56681.00,134.00
43930,31249.00,50078.00,1046.00
43931,41148.00,45109.00,290.00
43932,29089.00,52367.00,968.00
43933,44056.00,51140.00,1936.00
43934,25344.00,35290.00,236.00
43935,33727.00,43864.00,9072.00
43938,39260.00,46928.00,6569.00
43939,44423.00,53823.00,588.00
43940,39787.00,49483.00,412.00
43942,41877.00,46963.00,2608.00
43943,45418.00,50760.00,3631.00
43944,45259.00,53212.00,2542.00
43945,38525.00,46849.00,3216.00
43946,39833.00,44294.00,2194.00
43947,41721.00,49367.00,5429.00
43948,33102.00,41713.00,734.00
43950,49356.00,58980.00,15039.00
43951,40022.00,50761.00,81.00
43952,31416.00,41511.00,20672.00
43953,41379.00,55277.00,11492.00
43961,45754.00,55491.00,279.00
43962,37280.00,47040.00,100.00
43963,37339.00,48018.00,1330.00
43964,41269.00,49149.00,10588.00
43967,43389.00,50838.00,23.00
43968,37631.00,42607.00,8044.00
43970,37232.00,42806.00,6.00
43971,35037.00,44671.00,1331.00
43972,51028.00,58156.00,131.00
43973,40427.00,48438.00,2065.00
43974,42464.00,50077.00,106.00
43976,33413.00,44658.00,1648.00
43977,37707.00,47643.00,2337.00
43983,38680.00,47501.00,434.00
43985,37094.00,47200.00,121.00
43986,33989.00,46099.00,2069.00
43988,37340.00,53766.00,2450.00
44001,62070.00,72463.00,20865.00
44003,40521.00,49128.00,4551.00
44004,36624.00,46498.00,35829.00
44010,63436.00,70862.00,1693.00
44011,82822.00,99478.00,11438.00
44012,85262.00,104049.00,18215.00
44017,49383.00,62166.00,19038.00
44021,56391.00,65139.00,6115.00
44022,95740.00,163473.00,16787.00
44023,82713.00,119145.00,15561.00
44024,68119.00,79121.00,22845.00
44026,73673.00,83259.00,11918.00
44028,68939.00,79783.00,8264.00
44030,40854.00,47316.00,16018.00
44032,41854.00,51614.00,1574.00
44035,44809.00,51855.00,65238.00
44039,64296.00,70163.00,22422.00
44040,127313.00,179675.00,3239.00
44041,42173.00,49889.00,15802.00
44044,61762.00,72753.00,15790.00
44045,39931.00,47453.00,374.00
44046,60761.00,73645.00,1965.00
44047,50455.00,55888.00,9258.00
44048,49392.00,56756.00,2598.00
44049,56957.00,69817.00,263.00
44050,66978.00,75183.00,5676.00
44052,33660.00,41907.00,33331.00
44053,43614.00,54074.00,16806.00
44054,53805.00,60985.00,12172.00
44055,28797.00,37179.00,22837.00
44056,78940.00,85115.00,9275.00
44057,52670.00,60205.00,19374.00
44060,64139.00,75199.00,63826.00
44062,47688.00,56881.00,13490.00
44064,56999.00,63415.00,1720.00
44065,64875.00,74034.00,4481.00
44067,69318.00,78195.00,18047.00
44070,59495.00,69076.00,34115.00
44072,62401.00,129051.00,4739.00
44074,54745.00,63869.00,11732.00
44076,44713.00,55677.00,4648.00
44077,54716.00,66125.00,49747.00
44080,51713.00,59180.00,255.00
44081,67474.00,74438.00,6450.00
44082,47232.00,54270.00,1495.00
44084,63636.00,64146.00,3336.00
44085,54558.00,59537.00,2981.00
44086,51165.00,62031.00,2497.00
44087,67788.00,78911.00,18676.00
44089,54440.00,68871.00,16007.00
44090,56622.00,65089.00,10981.00
44092,46477.00,55903.00,17400.00
44093,40106.00,46149.00,1538.00
44094,59311.00,74845.00,34479.00
44095,51129.00,60041.00,35601.00
44099,47868.00,59738.00,1957.00
44101,9646.00,12721.00,577.00
44102,25616.00,34079.00,52158.00
44103,21796.00,30052.00,25426.00
44104,16546.00,23898.00,28297.00
44105,28348.00,35362.00,53913.00
44106,28835.00,44435.00,32154.00
44107,44345.00,57516.00,56807.00
44108,24770.00,36633.00,36564.00
44109,30614.00,38881.00,45876.00
44110,24535.00,31068.00,26451.00
44111,42117.00,49145.00,42810.00
44112,27087.00,35539.00,33504.00
44113,30283.00,42823.00,19458.00
44114,22793.00,35828.00,4081.00
44115,13316.00,19898.00,7434.00
44116,65857.00,92631.00,20812.00
44117,31078.00,39984.00,11843.00
44118,58934.00,75099.00,44836.00
44119,41491.00,48503.00,13318.00
44120,40988.00,55157.00,47597.00
44121,52603.00,62217.00,35167.00
44122,78989.00,107502.00,34990.00
44123,42198.00,49220.00,18560.00
44124,67656.00,87142.00,40205.00
44125,45439.00,52154.00,30319.00
44126,54496.00,66821.00,17491.00
44127,19168.00,25494.00,9040.00
44128,35189.00,42609.00,33647.00
44129,49152.00,58273.00,30164.00
44130,47300.00,57955.00,52529.00
44131,66188.00,77062.00,20776.00
44132,43575.00,51907.00,15345.00
44133,65574.00,79527.00,28633.00
44134,49407.00,58540.00,40517.00
44135,38615.00,45363.00,28491.00
44136,77051.00,89710.00,25880.00
44137,42218.00,49714.00,26152.00
44138,65214.00,74240.00,18497.00
44139,100310.00,136030.00,22305.00
44140,81552.00,103713.00,16086.00
44141,94696.00,110923.00,13668.00
44142,53607.00,59437.00,20872.00
44143,71546.00,85836.00,23999.00
44144,44090.00,49080.00,21844.00
44145,70631.00,98728.00,31721.00
44146,43471.00,50938.00,31640.00
44147,77458.00,91028.00,15984.00
44149,85139.00,94942.00,18062.00
44201,56309.00,62764.00,6973.00
44202,79630.00,102539.00,16449.00
44203,42859.00,49685.00,42277.00
44212,64528.00,72754.00,38186.00
44214,53798.00,67132.00,1939.00
44215,64384.00,74093.00,2158.00
44216,60194.00,71929.00,9309.00
44217,52796.00,61987.00,4029.00
44221,44160.00,49844.00,30904.00
44223,55723.00,64651.00,16921.00
44224,68501.00,78803.00,36311.00
44230,53236.00,65867.00,8077.00
44231,48378.00,55555.00,8110.00
44233,79531.00,106413.00,6752.00
44234,64790.00,71835.00,4014.00
44235,55864.00,60361.00,1773.00
44236,112530.00,140397.00,24160.00
44240,41046.00,56392.00,35378.00
44241,57417.00,65993.00,12501.00
44243,13264.00,30358.00,5270.00
44250,43342.00,51610.00,1290.00
44251,70125.00,84983.00,807.00
44253,73710.00,76391.00,3209.00
44254,46776.00,54189.00,5227.00
44255,56981.00,66232.00,8401.00
44256,71425.00,84722.00,51762.00
44260,56202.00,67670.00,13712.00
44262,69231.00,81730.00,5179.00
44264,78306.00,110105.00,2555.00
44265,61192.00,65791.00,44.00
44266,46072.00,54759.00,33447.00
44270,48294.00,54162.00,8659.00
44272,64542.00,69810.00,4157.00
44273,64363.00,74998.00,6607.00
44274,89960.00,112638.00,129.00
44275,57926.00,64065.00,3310.00
44276,61608.00,80069.00,1864.00
44278,59380.00,69513.00,16897.00
44280,76635.00,89541.00,4021.00
44281,63346.00,77260.00,26136.00
44285,68125.00,77860.00,31.00
44286,87863.00,127940.00,5347.00
44287,49805.00,55195.00,7152.00
44288,41402.00,48502.00,4565.00
44301,38826.00,43901.00,17405.00
44302,26045.00,38349.00,6489.00
44303,46909.00,67446.00,8448.00
44304,20125.00,27712.00,5917.00
44305,36270.00,41823.00,24828.00
44306,26262.00,33967.00,25254.00
44307,25158.00,31448.00,9493.00
44308,13016.00,25180.00,1264.00
44310,30958.00,40177.00,24491.00
44311,16969.00,25396.00,10424.00
44312,45171.00,54090.00,31683.00
44313,50043.00,66538.00,24691.00
44314,33351.00,39827.00,20331.00
44319,53752.00,67913.00,22044.00
44320,33225.00,40340.00,22939.00
44321,76742.00,86675.00,11388.00
44333,80554.00,118435.00,18437.00
44401,52668.00,65756.00,3025.00
44402,50920.00,57935.00,3488.00
44403,39771.00,48430.00,4407.00
44404,48594.00,60050.00,1696.00
44405,35535.00,44572.00,9456.00
44406,62102.00,87771.00,20737.00
44408,43694.00,55199.00,9584.00
44410,50854.00,61546.00,17848.00
44411,50589.00,53322.00,2559.00
44412,57965.00,67036.00,2618.00
44413,43171.00,51057.00,7727.00
44417,50301.00,57704.00,1826.00
44418,48536.00,59724.00,1219.00
44420,46717.00,55890.00,16628.00
44423,37498.00,46500.00,2380.00
44425,48528.00,53191.00,16036.00
44427,42779.00,48626.00,1700.00
44428,45789.00,52756.00,3591.00
44429,49523.00,66247.00,2857.00
44430,35782.00,42217.00,5801.00
